movie_id;user_id;rating;timestamp.
1;643;5;891445287
1;701;4;891447139
1;636;3;891448229
1;922;5;891448551
1;252;5;891456989
1;767;5;891462829
1;325;2;891478665
1;363;2;891494563
1;223;4;891549324
1;830;4;891560596
1;253;5;891628467
1;312;5;891698832
1;280;4;891700426
1;134;5;891732756
1;883;3;891914583
1;918;3;891987059
1;829;4;891990554
1;38;5;892430636
1;204;2;892513979
1;807;4;892528231
1;669;5;892549412
1;517;3;892659892
1;796;2;892660251
1;56;4;892683248
1;676;5;892686188
1;381;5;892697394
1;714;3;892776123
1;472;5;892790627
1;738;5;892844079
1;411;4;892845604
1;247;4;893097024
1;532;5;893119335
1;416;5;893212483
1;189;5;893264174
2;640;4;874778568
2;276;4;874792436
2;506;4;874874850
2;30;3;875061066
2;346;5;875263473
2;279;4;875313311
2;738;3;875351530
2;407;4;875553509
2;5;3;875636053
2;92;3;875653699
2;398;3;875718614
2;798;4;875743787
2;268;2;875744173
2;715;3;875964926
2;886;4;876033368
2;764;3;876244856
2;130;4;876252327
2;1;3;876893171
2;373;4;877100416
2;868;2;877112290
2;844;4;877387933
2;543;3;877546306
2;207;3;877822770
2;250;4;878090414
2;222;3;878183837
2;815;3;878696355
2;425;2;878738757
2;749;4;878849375
2;22;2;878887925
2;213;4;878955914
2;267;3;878972463
2;455;4;879111786
2;497;1;879310883
2;804;4;879445493
2;385;3;879446786
2;632;4;879459505
2;303;3;879467191
2;627;3;879531352
2;686;3;879546443
2;249;3;879641284
2;870;2;879714351
2;709;4;879848511
2;87;4;879876074
2;72;3;880037376
2;653;1;880151839
2;880;3;880167732
2;889;3;880182460
2;378;2;880333851
2;379;3;880525540
2;621;3;880739909
2;916;3;880845391
2;374;4;880939035
2;292;4;881105778
2;42;5;881109271
2;566;5;881650739
2;83;4;881971771
2;301;2;882076587
2;256;5;882164480
2;536;4;882360227
2;429;3;882387599
2;806;3;882389862
2;13;3;882397650
2;450;4;882474001
2;399;3;882512708
2;622;4;882671363
2;178;4;882827375
2;795;3;883252599
2;442;3;883390544
2;705;3;883428058
2;487;3;883531122
2;727;4;883711874
2;846;5;883948949
2;671;4;884035892
2;201;2;884112487
2;899;3;884122563
2;200;4;884130046
2;435;4;884132619
2;320;4;884749281
2;648;4;884882742
2;746;3;885075304
2;790;3;885156988
2;405;1;885547953
2;642;4;885606787
2;826;3;885690713
2;561;3;885809752
2;271;1;885849386
2;521;3;886063310
2;416;4;886317115
2;305;2;886324580
2;387;4;886483195
2;892;4;886609006
2;924;3;886759997
2;110;3;886988536
2;896;3;887160000
2;393;4;887746206
2;327;2;887820385
2;49;1;888069606
2;600;3;888451908
2;757;3;888466490
2;655;3;888474138
2;682;3;888522541
2;773;3;888540146
2;774;1;888557383
2;495;2;888635595
2;943;5;888639953
2;102;2;888801522
2;864;4;888889657
2;293;3;888907101
2;95;2;888955909
2;217;3;889069782
2;751;4;889298116
2;64;3;889737609
2;466;1;890284819
2;193;3;890860198
2;934;4;891192087
2;484;4;891195391
2;660;2;891201151
2;618;2;891309091
2;650;3;891381709
2;197;3;891409981
2;643;3;891448218
2;325;1;891478772
2;363;4;891495809
2;830;3;891561806
2;280;3;891701278
2;234;2;892335142
2;551;2;892784780
2;472;5;892790676
2;807;4;892978338
2;796;5;893048377
2;532;5;893119336
3;276;3;874786924
3;756;1;874829174
3;291;3;874833936
3;793;4;875104592
3;221;4;875244901
3;346;3;875265392
3;145;3;875271562
3;342;2;875318606
3;268;1;875743161
3;63;2;875748068
3;886;3;876032330
3;130;5;876250897
3;343;4;876406256
3;286;2;876522316
3;81;4;876592546
3;160;3;876770124
3;463;2;877386083
3;453;4;877552717
3;336;1;877758935
3;534;4;877808031
3;207;2;877846284
3;1;4;878542960
3;82;2;878768765
3;181;2;878963441
3;267;4;878970901
3;699;3;879147917
3;95;1;879193881
3;497;4;879309715
3;62;3;879372325
3;303;3;879485184
3;406;3;879540228
3;459;2;879563288
3;417;4;879646344
3;624;3;879793436
3;569;1;879795551
3;486;2;879875347
3;880;1;880175023
3;889;4;880177664
3;216;4;880233061
3;923;4;880387707
3;795;2;880561783
3;244;5;880602451
3;916;3;880843838
3;606;5;880922084
3;456;4;881371660
3;910;2;881421019
3;621;5;881444887
3;301;2;882075082
3;806;2;882385916
3;429;2;882386785
3;450;4;882398220
3;592;4;882608960
3;622;1;882672922
3;854;1;882813047
3;917;1;882911567
3;582;3;882961723
3;487;5;883444583
3;523;4;883702474
3;500;4;883865786
3;43;2;884029543
3;586;5;884068767
3;580;5;884125916
3;435;3;884133911
3;320;4;884748978
3;246;2;884923390
3;99;3;885679237
3;859;5;885775513
3;561;3;885810390
3;537;2;886030317
3;936;4;886833148
3;157;3;886890734
3;595;4;886922069
3;393;3;887745293
3;654;3;887864071
3;49;3;888068877
3;59;4;888203814
3;104;3;888465739
3;682;3;888519113
3;747;2;888733567
3;293;2;888905399
3;751;3;889299391
3;432;3;889416260
3;663;4;889492614
3;660;1;891405958
3;548;1;891415967
3;269;3;891446722
3;280;2;891702406
3;714;5;892777876
3;551;5;892784093
3;472;5;892790676
4;712;4;874730179
4;640;4;874778065
4;913;4;874786460
4;276;4;874791623
4;291;4;874835062
4;933;3;874854383
4;346;4;874948105
4;621;4;874962988
4;342;4;874984395
4;833;3;875123781
4;297;1;875240201
4;221;3;875245462
4;279;4;875296461
4;468;5;875296868
4;268;4;875309829
4;287;4;875336652
4;738;4;875351486
4;919;1;875374032
4;514;4;875463440
4;92;4;875654222
4;543;4;875658853
4;398;2;875723337
4;851;5;875731489
4;130;2;875801778
4;715;4;875964300
4;472;3;875980418
4;43;4;875981421
4;886;3;876031601
4;207;4;876198457
4;764;3;876245421
4;407;4;876340144
4;554;2;876369560
4;343;5;876408139
4;875;3;876466687
4;664;4;876526152
4;881;3;876538286
4;638;4;876695108
4;416;4;876699903
4;160;4;876861754
4;1;3;876893119
4;373;4;877100232
4;538;3;877107726
4;218;3;877488546
4;286;5;877531899
4;453;4;877554490
4;233;3;877663337
4;16;5;877726390
4;593;4;877728878
4;336;4;877757790
4;10;4;877889130
4;222;3;878183924
4;823;5;878438607
4;425;4;878738290
4;749;4;878847863
4;653;3;878866755
4;22;5;878886571
4;763;5;878917877
4;455;3;879111786
4;562;1;879196517
4;870;2;879270213
4;497;3;879310825
4;62;4;879374640
4;804;4;879442192
4;385;2;879445260
4;748;4;879454912
4;527;2;879456162
4;303;4;879467936
4;295;4;879518568
4;194;4;879521397
4;151;5;879524922
4;627;2;879531248
4;249;4;879572142
4;535;3;879618777
4;417;3;879648360
4;412;3;879717253
4;716;2;879796046
4;315;4;879821065
4;709;3;879848551
4;882;4;879868118
4;87;5;879876524
4;326;1;879876688
4;12;5;879960826
4;389;4;879991352
4;378;3;880045612
4;629;3;880117513
4;406;2;880131792
4;18;3;880132150
4;158;4;880134477
4;880;4;880167843
4;889;3;880180765
4;216;5;880234469
4;666;5;880314477
4;83;2;880336655
4;374;2;880395924
4;608;3;880406168
4;577;4;880474635
4;379;5;880525598
4;109;2;880572756
4;771;1;880659748
4;916;4;880844395
4;788;3;880868401
4;394;4;880888037
4;579;2;880952271
4;115;4;881172117
4;690;3;881177459
4;795;4;881253238
4;456;3;881374849
4;347;4;881654452
4;805;2;881694798
4;758;4;881977375
4;301;4;882077033
4;13;5;882141306
4;256;5;882164525
4;450;3;882373865
4;429;4;882385684
4;457;4;882397829
4;622;4;882671120
4;854;2;882814436
4;786;4;882844294
4;592;4;882956418
4;476;4;883364143
4;84;3;883453713
4;487;4;883531003
4;846;5;883948908
4;671;5;884035939
4;201;4;884111830
4;435;4;884132146
4;198;3;884209536
4;352;3;884290328
4;318;2;884497516
4;524;4;884636498
4;320;3;884749306
4;77;3;884752721
4;648;1;884881646
4;344;4;884901235
4;345;4;884993619
4;328;3;885047895
4;790;3;885156773
4;19;4;885412840
4;405;4;885547314
4;642;3;885605768
4;826;4;885690526
4;561;3;885809044
4;481;3;885829196
4;271;5;885849357
4;940;2;885922040
4;860;4;885991163
4;537;2;886031634
4;264;4;886123656
4;707;3;886286170
4;387;3;886482969
4;99;5;886519097
4;896;3;887159173
4;655;2;887611649
4;210;4;887730443
4;308;5;887737890
4;327;4;887819161
4;504;4;887839260
4;654;4;887864830
4;474;5;887927588
4;49;2;888069512
4;144;4;888105873
4;871;3;888193338
4;59;4;888205188
4;600;4;888451908
4;757;5;888466461
4;682;3;888521599
4;232;4;888550130
4;774;2;888556090
4;495;3;888633129
4;747;4;888733111
4;102;2;888801522
4;533;3;888845066
4;864;4;888890690
4;293;4;888906489
4;219;4;889452481
4;299;3;889503074
4;393;4;889555384
4;64;3;889739138
4;466;3;890285034
4;903;4;891033564
4;339;4;891033653
4;559;4;891035876
4;591;4;891040366
4;484;4;891195154
4;934;5;891195713
4;618;2;891308459
4;7;5;891351772
4;780;3;891363969
4;659;3;891383917
4;650;3;891386695
4;197;3;891409981
4;643;4;891448136
4;363;5;891494962
4;334;3;891548345
4;253;4;891628670
4;883;4;891694276
4;312;3;891698832
4;280;3;891700733
4;94;4;891721168
4;625;4;892000372
4;645;4;892055347
4;421;3;892241624
4;234;4;892334610
4;551;2;892783711
4;411;4;892845634
4;796;5;893048150
4;532;5;893119415
4;189;5;893265741
5;276;3;874792692
5;291;5;874834799
5;506;4;874874947
5;21;2;874951761
5;188;4;875074266
5;145;3;875272196
5;468;3;875287686
5;919;4;875374088
5;118;2;875385256
5;92;4;875654432
5;593;4;875671525
5;43;4;875981421
5;886;3;876032929
5;130;4;876251650
5;367;4;876689991
5;372;4;876869445
5;270;5;876956064
5;633;3;877212085
5;314;4;877889724
5;44;4;878347598
5;425;1;878738887
5;447;3;878856422
5;763;4;878920895
5;267;3;878972399
5;562;4;879196576
5;303;2;879484534
5;417;4;879648593
5;422;3;879744085
5;833;1;879818535
5;709;4;879848167
5;135;3;879857868
5;72;4;880037418
5;406;4;880132276
5;437;2;880143663
5;880;3;880241379
5;378;3;880332609
5;577;4;880475318
5;666;2;880568465
5;109;3;880580637
5;207;3;880839802
5;916;3;880845099
5;374;4;880937875
5;907;5;881030348
5;218;3;881288574
5;805;4;881695293
5;28;3;881961600
5;256;5;882164727
5;399;3;882345001
5;13;1;882396869
5;255;2;883216599
5;604;2;883668261
5;727;3;883711680
5;671;2;883949781
5;435;2;884133046
5;311;3;884365853
5;925;4;884718156
5;648;4;884883476
5;344;3;884901533
5;345;3;884992922
5;546;5;885141411
5;814;3;885411030
5;405;4;885545070
5;388;4;886441083
5;892;4;886611354
5;375;4;886622066
5;655;2;887523641
5;308;4;887739608
5;393;3;887746849
5;504;4;887912462
5;332;5;888360370
5;682;3;888520799
5;102;3;888803002
5;864;4;888889657
5;293;3;888906576
5;1;3;889751712
5;368;3;889783454
5;339;3;891034953
5;643;3;891449741
5;269;2;891450780
5;741;3;891455671
5;363;1;891497047
5;280;4;891701066
5;234;3;892334338
5;551;4;892783314
5;776;4;892920320
5;796;4;893194607
6;76;5;875028165
6;870;4;875680311
6;63;3;875747439
6;568;3;877907235
6;181;1;878962866
6;590;5;879439145
6;486;4;879874902
6;18;5;880130764
6;662;5;880571006
6;71;3;880864124
6;409;4;881109306
6;758;2;881976919
6;806;2;882385063
6;198;2;884206270
6;524;5;884627388
6;537;2;886029806
6;707;3;886285627
6;924;4;886759441
6;936;5;886832636
6;9;5;886960055
6;655;4;887425812
6;1;5;887431973
6;773;3;888538620
6;828;1;891035614
6;79;4;891271901
6;90;4;891384357
7;119;5;874775185
7;23;4;874784385
7;276;5;874786517
7;817;4;874815885
7;291;5;874834481
7;933;4;874854190
7;346;2;874947923
7;21;5;874951292
7;130;5;874953557
7;297;4;874954541
7;833;3;875035953
7;941;4;875048952
7;870;4;875051072
7;1;4;875071561
7;188;5;875073477
7;113;3;875076827
7;793;3;875104031
7;422;3;875129882
7;30;4;875140648
7;658;4;875145879
7;703;4;875242599
7;221;4;875244204
7;145;5;875270429
7;468;3;875280214
7;919;3;875288848
7;514;5;875309415
7;76;4;875312133
7;342;4;875318266
7;265;2;875320689
7;24;4;875323676
7;612;3;875324876
7;738;4;875349530
7;67;5;875379794
7;118;5;875385198
7;671;5;875388719
7;490;3;875427739
7;693;4;875483947
7;634;4;875729069
7;839;2;875751992
7;286;4;875807003
7;382;2;875945837
7;715;3;875962110
7;770;5;875972185
7;43;4;875975520
7;802;5;875986303
7;779;3;875993165
7;886;5;876031330
7;200;4;876042451
7;496;4;876064168
7;92;4;876175754
7;761;4;876190206
7;764;4;876243159
7;402;4;876267068
7;82;3;876311217
7;343;5;876402941
7;116;2;876453915
7;268;4;876513953
7;81;4;876533545
7;881;4;876536164
7;554;3;876549087
7;689;5;876676334
7;367;5;876689878
7;416;4;876697205
7;735;3;876698683
7;160;3;876767822
7;289;4;876789628
7;680;5;876816310
7;518;3;876823197
7;372;3;876869387
7;270;4;876954004
7;14;5;876965061
7;68;3;876974096
7;148;5;877017054
7;868;5;877104157
7;101;3;877135944
7;331;4;877196633
7;430;3;877225660
7;719;2;877311269
7;844;3;877381784
7;463;4;877385180
7;453;5;877562135
7;222;5;877563168
7;162;3;877635869
7;386;3;877655028
7;16;5;877724066
7;534;4;877807780
7;294;4;877819563
7;299;3;877877847
7;314;4;877886375
7;10;4;877892210
7;792;4;877910822
7;250;4;878089716
7;664;3;878091393
7;606;4;878143509
7;473;2;878157329
7;55;3;878176047
7;864;5;878179608
7;44;5;878341246
7;823;5;878438298
7;815;4;878691975
7;425;3;878738290
7;323;2;878739355
7;847;3;878775647
7;447;5;878854383
7;653;2;878866951
7;213;4;878870518
7;699;2;878882272
7;357;3;878951537
7;181;4;878963037
7;267;5;878970503
7;227;5;879035251
7;455;4;879111213
7;927;3;879177298
7;470;3;879178518
7;95;5;879197329
7;65;1;879217290
7;552;3;879221580
7;862;5;879304196
7;497;3;879310604
7;8;3;879362287
7;62;4;879372277
7;583;5;879384471
7;906;3;879434846
7;321;4;879438793
7;89;5;879441422
7;53;3;879442991
7;843;5;879443297
7;804;4;879443673
7;406;4;879445684
7;748;4;879454662
7;15;1;879455506
7;527;5;879456162
7;632;3;879456955
7;614;2;879464215
7;303;4;879467514
7;295;5;879518018
7;151;4;879524610
7;627;5;879531158
7;467;5;879532385
7;733;3;879535603
7;194;3;879538898
7;277;2;879543377
7;678;4;879544952
7;459;5;879563245
7;249;5;879572760
7;535;5;879618776
7;581;4;879643079
7;417;3;879646260
7;412;5;879717505
7;908;3;879722334
7;403;5;879785867
7;262;4;879790603
7;624;4;879792623
7;569;4;879793909
7;709;3;879846440
7;882;4;879862652
7;486;5;879874753
7;87;4;879875735
7;108;5;879879812
7;555;4;879962172
7;413;3;879969614
7;560;3;879975718
7;243;3;879987362
7;72;1;880036347
7;378;4;880044697
7;867;5;880078604
7;629;2;880117635
7;745;4;880123019
7;117;3;880125780
7;177;4;880130881
7;158;5;880132744
7;865;5;880143425
7;880;3;880166872
7;889;3;880177219
7;216;5;880232719
7;730;4;880310352
7;666;4;880313329
7;374;1;880393268
7;203;3;880434438
7;577;2;880470447
7;230;3;880484476
7;159;5;880485861
7;795;5;880557294
7;109;4;880563080
7;244;4;880602558
7;621;4;880738353
7;825;5;880755612
7;916;4;880843361
7;788;4;880868559
7;394;5;880888390
7;37;4;880915528
7;54;4;880935294
7;579;3;880952006
7;894;4;880993632
7;706;3;880997412
7;45;3;881008080
7;525;3;881086051
7;292;3;881104068
7;115;5;881171982
7;742;3;881335492
7;192;4;881367791
7;887;4;881377812
7;484;4;881449706
7;566;4;881649747
7;347;4;881652590
7;805;5;881694693
7;913;5;881725846
7;498;3;881954741
7;28;5;881961531
7;758;5;881975243
7;301;4;882074236
7;69;5;882126086
7;256;4;882151017
7;540;4;882157011
7;648;3;882211109
7;450;4;882376885
7;429;2;882385569
7;457;4;882393278
7;13;2;882396790
7;890;4;882402739
7;567;4;882426622
7;622;5;882590269
7;592;5;882607986
7;697;5;882622798
7;854;4;882812352
7;178;4;882823805
7;786;5;882841955
7;439;4;882893245
7;637;1;882903044
7;460;3;882912205
7;52;5;882922204
7;582;5;882961082
7;499;4;882996793
7;255;2;883216358
7;60;5;883326241
7;501;4;883348236
7;442;4;883389983
7;84;4;883452155
7;465;5;883529916
7;6;2;883599102
7;66;3;883601355
7;46;4;883616155
7;604;4;883668097
7;57;4;883697105
7;727;2;883708927
7;32;4;883717766
7;199;4;883782854
7;617;3;883789425
7;500;5;883865104
7;226;4;883889479
7;201;3;884112201
7;580;3;884124844
7;493;3;884130372
7;435;4;884131597
7;296;5;884196896
7;198;4;884205317
7;97;5;884238939
7;657;3;884239057
7;168;1;884287559
7;352;3;884290549
7;665;4;884290635
7;58;5;884304656
7;96;5;884403811
7;790;4;884461796
7;521;3;884475973
7;248;2;884534968
7;141;5;884584981
7;524;2;884627065
7;717;4;884642160
7;320;4;884748708
7;344;4;884814668
7;905;4;884984329
7;328;4;885046079
7;546;5;885140689
7;17;4;885272487
7;397;5;885349913
7;814;4;885411073
7;924;4;885458060
7;380;3;885478334
7;630;4;885666571
7;99;4;885678784
7;526;4;885682400
7;885;3;885715889
7;561;5;885808738
7;452;5;885816915
7;25;4;885853155
7;94;4;885873089
7;940;4;885921597
7;537;4;886029727
7;176;5;886048188
7;264;5;886122261
7;251;3;886272146
7;305;4;886323937
7;458;4;886394373
7;359;5;886453325
7;387;5;886479528
7;348;4;886523302
7;892;4;886608473
7;434;1;886724505
7;936;4;886832221
7;9;4;886960030
7;576;5;886985003
7;838;5;887064072
7;896;4;887159145
7;655;3;887425969
7;308;4;887738847
7;327;3;887744023
7;393;4;887744419
7;474;5;887915414
7;332;4;887916547
7;49;4;888067307
7;144;2;888104087
7;59;4;888202941
7;74;4;888333458
7;757;4;888444826
7;104;3;888465972
7;682;4;888522455
7;773;2;888539992
7;774;2;888558539
7;73;4;888625956
7;747;4;888639176
7;142;4;888640489
7;610;2;888703137
7;102;2;888801407
7;366;2;888857598
7;293;3;888905062
7;217;4;889069741
7;751;3;889132251
7;505;3;889334129
7;478;1;889387871
7;677;4;889399171
7;432;2;889415983
7;663;4;889492841
7;235;4;889655723
7;64;4;889737542
7;368;4;889783365
7;184;3;889907738
7;620;4;889987073
7;588;3;890024611
7;466;4;890284819
7;124;4;890287645
7;778;4;890725886
7;834;4;890862974
7;903;2;891031259
7;339;4;891032952
7;190;4;891033653
7;441;4;891035468
7;852;3;891036485
7;741;3;891040277
7;548;5;891044304
7;491;3;891185298
7;660;3;891198203
7;445;1;891200078
7;840;4;891203408
7;279;5;891209102
7;354;4;891216607
7;234;2;891227813
7;932;4;891250109
7;79;5;891272016
7;722;4;891280842
7;377;4;891299010
7;365;2;891304213
7;618;4;891309887
7;659;3;891331564
7;26;3;891350826
7;7;5;891352220
7;831;5;891354947
7;938;4;891356679
7;650;4;891369656
7;643;4;891445354
7;269;3;891449055
7;252;4;891455743
7;363;3;891495510
7;334;5;891544788
7;776;4;891629077
7;329;3;891655961
7;379;5;891674489
7;280;4;891700385
7;883;5;891754985
7;603;5;891956075
7;421;3;892241646
7;669;3;892549266
7;214;5;892668130
7;56;5;892679439
7;551;5;892777638
7;714;4;892777903
7;472;5;892790953
7;911;4;892839551
7;247;4;893081395
7;532;5;893119415
7;407;4;893253637
7;189;3;893264300
8;23;4;874785474
8;276;4;874791623
8;756;4;874827755
8;291;4;874871766
8;506;5;874873374
8;621;5;874965407
8;407;5;875042425
8;1;1;875072484
8;658;5;875147873
8;297;5;875239795
